file,model,tempo_bpm,rms_energy_mean,spectral_centroid_mean,spectral_bandwidth_mean,chroma_mean,duration_sec,target_bpm,tempo_error,success
prompt_010_seed01.wav,musicgen-small,95.703125,0.1688222885131836,1779.4514276297514,1818.824597230947,0.30409687757492065,9.94,190,94.296875,True
prompt_010_seed02.wav,musicgen-small,95.703125,0.12488265335559845,2659.4589860319593,2823.0165106470845,0.3982347548007965,9.94,190,94.296875,True
prompt_011_seed00.wav,musicgen-small,107.666015625,0.10609597712755203,2886.646847504517,2817.4738040025627,0.49123626947402954,9.94,111,3.333984375,True
prompt_011_seed01.wav,musicgen-small,112.34714673913044,0.1001182273030281,2890.4526373261688,2526.0195692989364,0.5163701176643372,9.94,111,1.3471467391304373,True
prompt_011_seed02.wav,musicgen-small,112.34714673913044,0.05586274713277817,2430.49639263429,2293.8916274243957,0.3847860097885132,9.94,111,1.3471467391304373,True
prompt_012_seed00.wav,musicgen-small,95.703125,0.055241189897060394,2774.537024890469,1975.1259092582918,0.35499468445777893,9.94,95,0.703125,True
prompt_012_seed01.wav,musicgen-small,95.703125,0.14613288640975952,1041.3850371520195,1300.1444277124467,0.41532203555107117,9.94,95,0.703125,True
prompt_012_seed02.wav,musicgen-small,95.703125,0.03146788105368614,3385.785899266799,2691.4880371662534,0.4024445414543152,9.94,95,0.703125,True
prompt_013_seed00.wav,musicgen-small,112.34714673913044,0.20499464869499207,3828.4643239498605,3095.423640029689,0.5290652513504028,9.94,111,1.3471467391304373,True
prompt_013_seed01.wav,musicgen-small,107.666015625,0.0788763090968132,2384.713765141992,2437.122936721029,0.5201990008354187,9.94,111,3.333984375,True
prompt_013_seed02.wav,musicgen-small,112.34714673913044,0.1451316624879837,2737.293282786419,2767.416664229505,0.3146580457687378,9.94,111,1.3471467391304373,True
prompt_014_seed00.wav,musicgen-small,143.5546875,0.09727001935243607,2353.637367411711,2818.9168191866684,0.40760594606399536,9.94,142,1.5546875,True
prompt_014_seed01.wav,musicgen-small,143.5546875,0.1284085065126419,2824.361190945167,3193.6621948863494,0.26252809166908264,9.94,142,1.5546875,True
prompt_014_seed02.wav,musicgen-small,143.5546875,0.20388193428516388,1625.2478890156483,2344.4860512359505,0.38125911355018616,9.94,142,1.5546875,True
prompt_015_seed00.wav,musicgen-small,135.99917763157896,0.10273730009794235,2214.962588719505,2536.0640431010906,0.47946834564208984,9.94,136,0.0008223684210406645,True
prompt_015_seed01.wav,musicgen-small,135.99917763157896,0.10495559871196747,2216.0136624543866,2306.6296563901233,0.314866840839386,9.94,136,0.0008223684210406645,True
prompt_015_seed02.wav,musicgen-small,135.99917763157896,0.0797683596611023,2667.3996876107663,2475.6121006322833,0.42594560980796814,9.94,136,0.0008223684210406645,True
prompt_016_seed00.wav,musicgen-small,99.38401442307692,0.06006249785423279,2298.4771474000563,2341.0671461629395,0.2400243580341339,9.94,98,1.3840144230769198,True
prompt_016_seed01.wav,musicgen-small,99.38401442307692,0.11469177901744843,1597.4878841746677,1830.9767110007592,0.2234847992658615,9.94,98,1.3840144230769198,True
prompt_016_seed02.wav,musicgen-small,95.703125,0.11810459196567535,2229.0773972462475,2150.8162868947716,0.2547823190689087,9.94,98,2.296875,True
prompt_017_seed00.wav,musicgen-small,75.99954044117646,0.10230442136526108,2662.127131971517,2916.5699771411005,0.6390109658241272,9.94,153,77.00045955882354,True
prompt_017_seed01.wav,musicgen-small,151.99908088235293,0.06798405200242996,3546.37860325606,3045.415738989575,0.5504662990570068,9.94,153,1.0009191176470722,True
prompt_017_seed02.wav,musicgen-small,151.99908088235293,0.0954628512263298,2400.643360925499,2765.340372217384,0.5086439251899719,9.94,153,1.0009191176470722,True
prompt_018_seed00.wav,musicgen-small,103.359375,0.0800054520368576,2470.4454069202325,2569.862603353802,0.466502845287323,9.94,106,2.640625,True
prompt_018_seed01.wav,musicgen-small,107.666015625,0.0674617812037468,2571.483533947356,2935.495788134154,0.5797172784805298,9.94,106,1.666015625,True
prompt_018_seed02.wav,musicgen-small,107.666015625,0.14040465652942657,2502.930131687283,2474.589916052992,0.42002078890800476,9.94,106,1.666015625,True
prompt_019_seed00.wav,musicgen-small,107.666015625,0.09956645220518112,2215.069569053239,2647.871076874777,0.3620695471763611,9.94,110,2.333984375,True
prompt_019_seed01.wav,musicgen-small,112.34714673913044,0.11791917681694031,2420.1564983514522,2751.8811570247685,0.39076974987983704,9.94,110,2.3471467391304373,True
prompt_019_seed02.wav,musicgen-small,143.5546875,0.1306675523519516,2619.282199333001,2522.478812024841,0.4432072341442108,9.94,110,33.5546875,True
prompt_020_seed00.wav,musicgen-small,123.046875,0.11536530405282974,2211.121849549277,2507.283003839944,0.41909489035606384,9.94,182,58.953125,True
prompt_020_seed01.wav,musicgen-small,123.046875,0.15121780335903168,1560.470375070445,1933.3380696435001,0.2667571008205414,9.94,182,58.953125,True
prompt_020_seed02.wav,musicgen-small,117.45383522727273,0.23099523782730103,1461.5215187451395,2343.2178411542495,0.3470083475112915,9.94,182,64.54616477272727,True
prompt_021_seed00.wav,musicgen-small,151.99908088235293,0.06652176380157471,2961.492491812979,2719.416913200608,0.4058209955692291,9.94,77,74.99908088235293,True
prompt_021_seed01.wav,musicgen-small,151.99908088235293,0.10431089252233505,2110.408565656434,2360.5403209621063,0.44616737961769104,9.94,77,74.99908088235293,True
prompt_021_seed02.wav,musicgen-small,75.99954044117646,0.08496315777301788,2362.5089257205254,2264.389743829826,0.4947274625301361,9.94,77,1.000459558823536,True
prompt_022_seed00.wav,musicgen-small,86.1328125,0.0891958549618721,2564.8431348967483,2378.06151027149,0.38568851351737976,9.94,175,88.8671875,True
prompt_022_seed01.wav,musicgen-small,86.1328125,0.04657607898116112,2687.361664658291,2760.7356847778533,0.45181116461753845,9.94,175,88.8671875,True
prompt_022_seed02.wav,musicgen-small,86.1328125,0.10461943596601486,2422.6913652956027,2599.438654027092,0.3960912227630615,9.94,175,88.8671875,True
prompt_023_seed00.wav,musicgen-small,107.666015625,0.1832815706729889,1681.2604464820015,2116.0994227386973,0.49167948961257935,9.94,106,1.666015625,True
prompt_023_seed01.wav,musicgen-small,107.666015625,0.10494275391101837,1494.2569889701122,1832.1012316609495,0.5643740892410278,9.94,106,1.666015625,True
prompt_023_seed02.wav,musicgen-small,107.666015625,0.09021520614624023,1246.2396872051193,1656.8180411909289,0.39759525656700134,9.94,106,1.666015625,True
prompt_024_seed00.wav,musicgen-small,95.703125,0.12498483061790466,2472.862382416112,2680.535980046841,0.4052763879299164,9.94,94,1.703125,True
prompt_024_seed01.wav,musicgen-small,129.19921875,0.14498059451580048,3021.053103191501,2780.1653328617435,0.45462721586227417,9.94,94,35.19921875,True
prompt_024_seed02.wav,musicgen-small,92.28515625,0.11011245846748352,2777.454603123591,2724.6972596413966,0.45730000734329224,9.94,94,1.71484375,True
prompt_025_seed00.wav,musicgen-small,161.4990234375,0.11399342119693756,2002.6248077319326,2462.6514509790686,0.3761534094810486,9.94,79,82.4990234375,True
prompt_025_seed01.wav,musicgen-small,78.30255681818181,0.09373858571052551,1876.2596956186446,2068.3279268033475,0.4286247193813324,9.94,79,0.697443181818187,True
prompt_025_seed02.wav,musicgen-small,78.30255681818181,0.05463210120797157,2689.9262841595205,2624.6837716589757,0.4317697584629059,9.94,79,0.697443181818187,True
prompt_026_seed00.wav,musicgen-small,78.30255681818181,0.15835274755954742,1880.4531379604268,2048.7311853397837,0.2503928244113922,9.94,158,79.69744318181819,True
prompt_026_seed01.wav,musicgen-small,129.19921875,0.22149913012981415,1255.6204778906647,1727.8181012137259,0.28216609358787537,9.94,158,28.80078125,True
prompt_026_seed02.wav,musicgen-small,78.30255681818181,0.0951070785522461,1390.1471276313089,1758.3195730754644,0.29072150588035583,9.94,158,79.69744318181819,True
prompt_027_seed00.wav,musicgen-small,123.046875,0.15459701418876648,2605.463853396585,2538.564682666238,0.46538007259368896,9.94,62,61.046875,True
prompt_027_seed01.wav,musicgen-small,99.38401442307692,0.160801500082016,2585.1775644849163,2579.8742782073064,0.3601626455783844,9.94,62,37.38401442307692,True
prompt_027_seed02.wav,musicgen-small,123.046875,0.18784600496292114,2891.1535163991703,2108.3373093801674,0.30865147709846497,9.94,62,61.046875,True
prompt_028_seed00.wav,musicgen-small,112.34714673913044,0.017639169469475746,5151.367454871121,2892.157988080999,0.56171715259552,9.94,111,1.3471467391304373,True
prompt_028_seed01.wav,musicgen-small,73.828125,0.1487112194299698,2989.723951412102,2750.547140368684,0.4529666006565094,9.94,111,37.171875,True
prompt_028_seed02.wav,musicgen-small,112.34714673913044,0.07083206623792648,2018.7461572183784,2465.1317514222146,0.4039374589920044,9.94,111,1.3471467391304373,True
prompt_029_seed00.wav,musicgen-small,99.38401442307692,0.08827808499336243,3318.393736965796,2986.5229156338983,0.41212114691734314,9.94,200,100.61598557692308,True
prompt_029_seed01.wav,musicgen-small,95.703125,0.1313190758228302,2429.336506385546,2819.663240790508,0.4516519010066986,9.94,200,104.296875,True
prompt_029_seed02.wav,musicgen-small,103.359375,0.12085667252540588,3570.726301986087,3125.6173092738095,0.43973681330680847,9.94,200,96.640625,True
prompt_030_seed00.wav,musicgen-small,135.99917763157896,0.11066446453332901,2982.490399002673,2825.8634467292522,0.43407103419303894,9.94,191,55.00082236842104,True
prompt_030_seed01.wav,musicgen-small,99.38401442307692,0.08887075632810593,3628.133439336559,3089.03930715428,0.4897134304046631,9.94,191,91.61598557692308,True
prompt_030_seed02.wav,musicgen-small,129.19921875,0.12881480157375336,1933.6511441076489,2630.8548032107306,0.45314738154411316,9.94,191,61.80078125,True
prompt_031_seed00.wav,musicgen-small,66.25600961538461,0.10609704256057739,1489.0795018986394,1703.0567814337517,0.23813407123088837,9.94,67,0.7439903846153868,True
prompt_031_seed01.wav,musicgen-small,129.19921875,0.10341667383909225,2707.74983325061,2374.1143401486775,0.3557809889316559,9.94,67,62.19921875,True
prompt_031_seed02.wav,musicgen-small,135.99917763157896,0.05184329301118851,2340.625632996834,2259.6049664314296,0.3846012353897095,9.94,67,68.99917763157896,True
prompt_032_seed00.wav,musicgen-small,107.666015625,0.2004484236240387,1878.2987685358619,2032.952435289248,0.39106565713882446,9.94,108,0.333984375,True
prompt_032_seed01.wav,musicgen-small,107.666015625,0.19948241114616394,2321.48261056919,2634.001468279763,0.40745624899864197,9.94,108,0.333984375,True
prompt_032_seed02.wav,musicgen-small,107.666015625,0.14214670658111572,2979.522528180834,2197.4607639097508,0.35141927003860474,9.94,108,0.333984375,True
prompt_033_seed00.wav,musicgen-small,92.28515625,0.1813179850578308,878.0004269352564,1620.7839804950852,0.4198359549045563,9.94,92,0.28515625,True
prompt_033_seed01.wav,musicgen-small,92.28515625,0.13036204874515533,2273.9979894474536,2454.72227492128,0.37577950954437256,9.94,92,0.28515625,True
prompt_033_seed02.wav,musicgen-small,92.28515625,0.09889762103557587,1079.9267885437814,1515.0953752565163,0.3151709735393524,9.94,92,0.28515625,True
prompt_034_seed00.wav,musicgen-small,99.38401442307692,0.18228572607040405,1490.0055314148822,2130.674013433298,0.3548486530780792,9.94,98,1.3840144230769198,True
prompt_034_seed01.wav,musicgen-small,99.38401442307692,0.17523996531963348,1719.5082934996324,2336.0281825372062,0.35437676310539246,9.94,98,1.3840144230769198,True
prompt_034_seed02.wav,musicgen-small,99.38401442307692,0.18669424951076508,1591.1150293114963,2510.627813247246,0.36034512519836426,9.94,98,1.3840144230769198,True
prompt_035_seed00.wav,musicgen-small,172.265625,0.13310246169567108,4144.228691907682,3160.2233845299356,0.5854785442352295,9.94,177,4.734375,True
prompt_035_seed01.wav,musicgen-small,86.1328125,0.1916840374469757,3660.131619295136,3058.090869068643,0.577796459197998,9.94,177,90.8671875,True
prompt_035_seed02.wav,musicgen-small,172.265625,0.16039669513702393,3784.8269993791896,3264.4145705891906,0.357644259929657,9.94,177,4.734375,True
prompt_036_seed00.wav,musicgen-small,143.5546875,0.11642064899206161,2059.4054305799164,2324.0881047551306,0.28963345289230347,9.94,73,70.5546875,True
prompt_036_seed01.wav,musicgen-small,143.5546875,0.07366827130317688,1689.183415749485,2393.1305073823532,0.3441658616065979,9.94,73,70.5546875,True
prompt_036_seed02.wav,musicgen-small,143.5546875,0.12030324339866638,1820.4605978384411,2481.541669828585,0.38584020733833313,9.94,73,70.5546875,True
prompt_037_seed00.wav,musicgen-small,161.4990234375,0.11760048568248749,2419.2716095127994,2476.4279862097824,0.30880025029182434,9.94,80,81.4990234375,True
prompt_037_seed01.wav,musicgen-small,161.4990234375,0.10149674862623215,1956.9269056812498,2331.3134754892912,0.3835764229297638,9.94,80,81.4990234375,True
prompt_037_seed02.wav,musicgen-small,80.74951171875,0.11005108058452606,2242.2245868154,2373.72938617116,0.3434600234031677,9.94,80,0.74951171875,True
prompt_038_seed00.wav,musicgen-small,129.19921875,0.0908522680401802,1759.9935827699862,1873.0381062046756,0.2150428146123886,9.94,67,62.19921875,True
prompt_038_seed01.wav,musicgen-small,135.99917763157896,0.18408261239528656,1809.767050247539,2238.033085447617,0.2253333032131195,9.94,67,68.99917763157896,True
prompt_038_seed02.wav,musicgen-small,135.99917763157896,0.0912395566701889,2527.3691631410975,2602.2575734295374,0.4302206039428711,9.94,67,68.99917763157896,True
prompt_039_seed00.wav,musicgen-small,103.359375,0.09493302553892136,3038.684216525414,3003.644894905398,0.3901278078556061,9.94,103,0.359375,True
prompt_039_seed01.wav,musicgen-small,103.359375,0.06785167753696442,2447.6142775309654,2726.007125785389,0.4005473554134369,9.94,103,0.359375,True
prompt_039_seed02.wav,musicgen-small,103.359375,0.13339278101921082,2624.41840949909,3010.073257248629,0.41140100359916687,9.94,103,0.359375,True
prompt_040_seed00.wav,musicgen-small,71.77734375,0.10018478333950043,1571.0996599122968,2088.4141873634535,0.2286226600408554,9.94,74,2.22265625,True
prompt_040_seed01.wav,musicgen-small,151.99908088235293,0.18361184000968933,1400.6148476539438,2174.5627977747567,0.2621154189109802,9.94,74,77.99908088235293,True
prompt_040_seed02.wav,musicgen-small,151.99908088235293,0.046078018844127655,1091.1305830264932,1874.3259362561453,0.2699947655200958,9.94,74,77.99908088235293,True
prompt_041_seed00.wav,musicgen-small,123.046875,0.11341731995344162,2721.9267483303183,2681.4230992202147,0.483592689037323,9.94,62,61.046875,True
prompt_041_seed01.wav,musicgen-small,123.046875,0.1404842883348465,1814.107615250999,2365.961517425475,0.48568713665008545,9.94,62,61.046875,True
prompt_041_seed02.wav,musicgen-small,123.046875,0.13753773272037506,2231.239481376849,2643.9359857018076,0.4950738549232483,9.94,62,61.046875,True
prompt_042_seed00.wav,musicgen-small,172.265625,0.13774043321609497,1718.4764046792425,2422.373632674485,0.4059115946292877,9.94,176,3.734375,True
prompt_042_seed01.wav,musicgen-small,172.265625,0.09745974093675613,1868.6119081802356,2328.8219031278863,0.29162004590034485,9.94,176,3.734375,True
prompt_042_seed02.wav,musicgen-small,112.34714673913044,0.1218079999089241,1833.2863681213942,2564.8500072820966,0.3560188412666321,9.94,176,63.65285326086956,True
prompt_043_seed00.wav,musicgen-small,71.77734375,0.11191704124212265,818.1120039075677,1493.8823298915015,0.4247337281703949,9.94,72,0.22265625,True
prompt_043_seed01.wav,musicgen-small,143.5546875,0.06212758645415306,2618.389181442041,2633.6562191856938,0.32316648960113525,9.94,72,71.5546875,True
prompt_043_seed02.wav,musicgen-small,143.5546875,0.0807269960641861,1814.753412756584,2293.935183666642,0.40403059124946594,9.94,72,71.5546875,True
prompt_044_seed00.wav,musicgen-small,172.265625,0.14360341429710388,3288.289385164916,2857.6850367450115,0.43386682868003845,9.94,174,1.734375,True
prompt_044_seed01.wav,musicgen-small,151.99908088235293,0.08407023549079895,2221.134160462251,2258.6504135783534,0.24730134010314941,9.94,174,22.000919117647072,True
prompt_044_seed02.wav,musicgen-small,172.265625,0.10750231146812439,1946.9968247667252,2348.7816605081894,0.40201595425605774,9.94,174,1.734375,True
prompt_045_seed00.wav,musicgen-small,143.5546875,0.1444508582353592,1937.3359982235465,2432.022631131286,0.2725759744644165,9.94,70,73.5546875,True
prompt_045_seed01.wav,musicgen-small,135.99917763157896,0.12174704670906067,1320.6477962275544,1974.7612669588927,0.27955445647239685,9.94,70,65.99917763157896,True
prompt_045_seed02.wav,musicgen-small,69.83741554054055,0.13143472373485565,1439.994137613057,2091.1682313569795,0.29944032430648804,9.94,70,0.16258445945945255,True
prompt_046_seed00.wav,musicgen-small,92.28515625,0.09539146721363068,1960.9798072112567,2473.6379782583244,0.3427716791629791,9.94,91,1.28515625,True
prompt_046_seed01.wav,musicgen-small,184.5703125,0.14904093742370605,2555.81829133791,2906.467198018722,0.23116956651210785,9.94,91,93.5703125,True
prompt_046_seed02.wav,musicgen-small,92.28515625,0.14934556186199188,731.4536503266993,1564.564549891925,0.3683376610279083,9.94,91,1.28515625,True
prompt_047_seed00.wav,musicgen-small,66.25600961538461,0.0805596113204956,3027.858325163643,3091.4114209045524,0.4849596917629242,9.94,67,0.7439903846153868,True
prompt_047_seed01.wav,musicgen-small,135.99917763157896,0.11608447134494781,3223.7411624812476,3132.2014782733336,0.3850173056125641,9.94,67,68.99917763157896,True
prompt_047_seed02.wav,musicgen-small,135.99917763157896,0.11585491895675659,3292.6279054537313,3323.4204730048145,0.4441445469856262,9.94,67,68.99917763157896,True
prompt_048_seed00.wav,musicgen-small,161.4990234375,0.11144513636827469,1996.4973301821992,2025.5216285715783,0.4902949929237366,9.94,79,82.4990234375,True
prompt_048_seed01.wav,musicgen-small,78.30255681818181,0.10496853291988373,1786.5672025084793,2394.8142521652367,0.41306498646736145,9.94,79,0.697443181818187,True
prompt_048_seed02.wav,musicgen-small,78.30255681818181,0.1312974989414215,1266.9114152223578,1591.4408190097874,0.3282458484172821,9.94,79,0.697443181818187,True
prompt_049_seed00.wav,musicgen-small,161.4990234375,0.1597469300031662,1921.7562647708203,2082.7207043892427,0.32046374678611755,9.94,159,2.4990234375,True
prompt_049_seed01.wav,musicgen-small,151.99908088235293,0.18664909899234772,2202.5343095945304,2265.5481545852144,0.2090405970811844,9.94,159,7.000919117647072,True
prompt_049_seed02.wav,musicgen-small,161.4990234375,0.13063304126262665,1934.7789212063112,2522.984810072761,0.24339094758033752,9.94,159,2.4990234375,True
prompt_050_seed00.wav,musicgen-small,99.38401442307692,0.11688272655010223,1873.6458608460996,2252.7584690869376,0.41030123829841614,9.94,98,1.3840144230769198,True
prompt_050_seed01.wav,musicgen-small,198.76802884615384,0.09611184149980545,2263.9620910991857,2184.469522582181,0.4997114837169647,9.94,98,100.76802884615384,True
prompt_050_seed02.wav,musicgen-small,129.19921875,0.04311865195631981,3093.7151421001354,2619.421081472138,0.4698425531387329,9.94,98,31.19921875,True
prompt_051_seed00.wav,musicgen-small,89.10290948275862,0.20233041048049927,921.3064407019882,1162.8883714851174,0.23746228218078613,9.94,180,90.89709051724138,True
prompt_051_seed01.wav,musicgen-small,89.10290948275862,0.19011467695236206,663.4293108518242,682.7485931509965,0.20811517536640167,9.94,180,90.89709051724138,True
prompt_051_seed02.wav,musicgen-small,89.10290948275862,0.1701308786869049,1385.0018836797317,1857.3406851303932,0.2112785279750824,9.94,180,90.89709051724138,True
prompt_052_seed00.wav,musicgen-small,61.5234375,0.114163838326931,1146.856564315826,1794.1315997846154,0.36716216802597046,9.94,62,0.4765625,True
prompt_052_seed01.wav,musicgen-small,63.02400914634146,0.10869249701499939,1058.3511323557311,1753.9907457095367,0.2586396336555481,9.94,62,1.024009146341463,True
prompt_052_seed02.wav,musicgen-small,61.5234375,0.0719786137342453,1552.7036185255736,2141.3452247312966,0.267160564661026,9.94,62,0.4765625,True
prompt_053_seed00.wav,musicgen-small,80.74951171875,0.09240806102752686,1914.2255707610316,2095.1783647208426,0.5629087090492249,9.94,119,38.25048828125,True
prompt_053_seed01.wav,musicgen-small,234.90767045454547,0.20100349187850952,942.0512513343704,989.3537590125959,0.5572968125343323,9.94,119,115.90767045454547,True
prompt_053_seed02.wav,musicgen-small,60.09265988372093,0.11167103797197342,1713.0162897106713,2228.9018553322758,0.6773993372917175,9.94,119,58.90734011627907,True
prompt_054_seed00.wav,musicgen-small,135.99917763157896,0.111129991710186,2790.777163260714,2938.7526675693543,0.4981411397457123,9.94,135,0.9991776315789593,True
prompt_054_seed01.wav,musicgen-small,135.99917763157896,0.11956527829170227,2517.915393643902,2690.0098427203097,0.4296361804008484,9.94,135,0.9991776315789593,True
prompt_054_seed02.wav,musicgen-small,135.99917763157896,0.0774209275841713,3392.434974716506,3072.3649195531266,0.43270161747932434,9.94,135,0.9991776315789593,True
prompt_055_seed00.wav,musicgen-small,103.359375,0.11703662574291229,3459.366674117705,3042.8597646815433,0.4880344569683075,9.94,77,26.359375,True
prompt_055_seed01.wav,musicgen-small,75.99954044117646,0.1652270406484604,2292.855340964985,2741.763833920048,0.37181976437568665,9.94,77,1.000459558823536,True
prompt_055_seed02.wav,musicgen-small,75.99954044117646,0.13149914145469666,1828.9828204463604,2118.8883328936477,0.3341498076915741,9.94,77,1.000459558823536,True
prompt_056_seed00.wav,musicgen-small,123.046875,0.13851851224899292,2243.7877492723824,2016.842171041248,0.3764727711677551,9.94,63,60.046875,True
prompt_056_seed01.wav,musicgen-small,129.19921875,0.11906535923480988,2554.2001076115766,2409.807568352694,0.4862939715385437,9.94,63,66.19921875,True
prompt_056_seed02.wav,musicgen-small,129.19921875,0.13711507618427277,2459.4196770027092,2093.448421657492,0.4413016438484192,9.94,63,66.19921875,True
prompt_057_seed00.wav,musicgen-small,112.34714673913044,0.12936608493328094,1431.4434780659933,1899.1754149350002,0.3761122524738312,9.94,112,0.34714673913043725,True
prompt_057_seed01.wav,musicgen-small,112.34714673913044,0.09703616797924042,961.2902009707453,1124.2532239806633,0.28189989924430847,9.94,112,0.34714673913043725,True
prompt_057_seed02.wav,musicgen-small,172.265625,0.1007036343216896,1472.0277576756046,1858.3869915023954,0.5226128697395325,9.94,112,60.265625,True
prompt_058_seed00.wav,musicgen-small,172.265625,0.14667195081710815,1744.7490474095976,1960.1575563327895,0.5221013426780701,9.94,178,5.734375,True
prompt_058_seed01.wav,musicgen-small,172.265625,0.09006009995937347,2643.688834249503,2774.7208243665227,0.4575565755367279,9.94,178,5.734375,True
prompt_058_seed02.wav,musicgen-small,89.10290948275862,0.11315558850765228,2128.775879429766,2633.485872581077,0.4298897087574005,9.94,178,88.89709051724138,True
prompt_059_seed00.wav,musicgen-small,129.19921875,0.10024749487638474,2897.863893339228,2971.8656151873724,0.43703579902648926,9.94,131,1.80078125,True
prompt_059_seed01.wav,musicgen-small,129.19921875,0.165135458111763,1745.2545393261926,2319.0138671571794,0.33770716190338135,9.94,131,1.80078125,True
prompt_059_seed02.wav,musicgen-small,129.19921875,0.2135988175868988,1830.9018565454028,2695.0622688134445,0.4027661085128784,9.94,131,1.80078125,True
