file,model,tempo_bpm,rms_energy,spectral_centroid,duration_sec,target_bpm,tempo_error,success
prompt_016_seed02.wav,musicgen-small,95.703125,0.11810459196567535,2229.0773972462475,9.94,98,2.296875,True
prompt_017_seed00.wav,musicgen-small,75.99954044117646,0.10230442136526108,2662.127131971517,9.94,153,77.00045955882354,True
prompt_017_seed01.wav,musicgen-small,151.99908088235293,0.06798405200242996,3546.37860325606,9.94,153,1.0009191176470722,True
prompt_017_seed02.wav,musicgen-small,151.99908088235293,0.0954628512263298,2400.643360925499,9.94,153,1.0009191176470722,True
prompt_018_seed00.wav,musicgen-small,103.359375,0.0800054520368576,2470.4454069202325,9.94,106,2.640625,True
prompt_018_seed01.wav,musicgen-small,107.666015625,0.0674617812037468,2571.483533947356,9.94,106,1.666015625,True
prompt_018_seed02.wav,musicgen-small,107.666015625,0.14040465652942657,2502.930131687283,9.94,106,1.666015625,True
prompt_019_seed00.wav,musicgen-small,107.666015625,0.09956645220518112,2215.069569053239,9.94,110,2.333984375,True
prompt_019_seed01.wav,musicgen-small,112.34714673913044,0.11791917681694031,2420.1564983514522,9.94,110,2.3471467391304373,True
prompt_019_seed02.wav,musicgen-small,143.5546875,0.1306675523519516,2619.282199333001,9.94,110,33.5546875,True
prompt_020_seed00.wav,musicgen-small,123.046875,0.11536530405282974,2211.121849549277,9.94,182,58.953125,True
prompt_020_seed01.wav,musicgen-small,123.046875,0.15121780335903168,1560.470375070445,9.94,182,58.953125,True
prompt_020_seed02.wav,musicgen-small,117.45383522727273,0.23099523782730103,1461.5215187451395,9.94,182,64.54616477272727,True
prompt_021_seed00.wav,musicgen-small,151.99908088235293,0.06652176380157471,2961.492491812979,9.94,77,74.99908088235293,True
prompt_021_seed01.wav,musicgen-small,151.99908088235293,0.10431089252233505,2110.408565656434,9.94,77,74.99908088235293,True
prompt_021_seed02.wav,musicgen-small,75.99954044117646,0.08496315777301788,2362.5089257205254,9.94,77,1.000459558823536,True
prompt_022_seed00.wav,musicgen-small,86.1328125,0.0891958549618721,2564.8431348967483,9.94,175,88.8671875,True
prompt_022_seed01.wav,musicgen-small,86.1328125,0.04657607898116112,2687.361664658291,9.94,175,88.8671875,True
prompt_022_seed02.wav,musicgen-small,86.1328125,0.10461943596601486,2422.6913652956027,9.94,175,88.8671875,True
prompt_023_seed00.wav,musicgen-small,107.666015625,0.1832815706729889,1681.2604464820015,9.94,106,1.666015625,True
prompt_023_seed01.wav,musicgen-small,107.666015625,0.10494275391101837,1494.2569889701122,9.94,106,1.666015625,True
prompt_023_seed02.wav,musicgen-small,107.666015625,0.09021520614624023,1246.2396872051193,9.94,106,1.666015625,True
prompt_024_seed00.wav,musicgen-small,95.703125,0.12498483061790466,2472.862382416112,9.94,94,1.703125,True
prompt_024_seed01.wav,musicgen-small,129.19921875,0.14498059451580048,3021.053103191501,9.94,94,35.19921875,True
prompt_024_seed02.wav,musicgen-small,92.28515625,0.11011245846748352,2777.454603123591,9.94,94,1.71484375,True
prompt_025_seed00.wav,musicgen-small,161.4990234375,0.11399342119693756,2002.6248077319326,9.94,79,82.4990234375,True
prompt_025_seed01.wav,musicgen-small,78.30255681818181,0.09373858571052551,1876.2596956186446,9.94,79,0.697443181818187,True
prompt_025_seed02.wav,musicgen-small,78.30255681818181,0.05463210120797157,2689.9262841595205,9.94,79,0.697443181818187,True
prompt_026_seed00.wav,musicgen-small,78.30255681818181,0.15835274755954742,1880.4531379604268,9.94,158,79.69744318181819,True
prompt_026_seed01.wav,musicgen-small,129.19921875,0.22149913012981415,1255.6204778906647,9.94,158,28.80078125,True
prompt_026_seed02.wav,musicgen-small,78.30255681818181,0.0951070785522461,1390.1471276313089,9.94,158,79.69744318181819,True
prompt_027_seed00.wav,musicgen-small,123.046875,0.15459701418876648,2605.463853396585,9.94,62,61.046875,True
prompt_027_seed01.wav,musicgen-small,99.38401442307692,0.160801500082016,2585.1775644849163,9.94,62,37.38401442307692,True
prompt_027_seed02.wav,musicgen-small,123.046875,0.18784600496292114,2891.1535163991703,9.94,62,61.046875,True
prompt_028_seed00.wav,musicgen-small,112.34714673913044,0.017639169469475746,5151.367454871121,9.94,111,1.3471467391304373,True
prompt_028_seed01.wav,musicgen-small,73.828125,0.1487112194299698,2989.723951412102,9.94,111,37.171875,True
prompt_028_seed02.wav,musicgen-small,112.34714673913044,0.07083206623792648,2018.7461572183784,9.94,111,1.3471467391304373,True
prompt_029_seed00.wav,musicgen-small,99.38401442307692,0.08827808499336243,3318.393736965796,9.94,200,100.61598557692308,True
prompt_029_seed01.wav,musicgen-small,95.703125,0.1313190758228302,2429.336506385546,9.94,200,104.296875,True
prompt_029_seed02.wav,musicgen-small,103.359375,0.12085667252540588,3570.726301986087,9.94,200,96.640625,True
prompt_030_seed00.wav,musicgen-small,135.99917763157896,0.11066446453332901,2982.490399002673,9.94,191,55.00082236842104,True
prompt_030_seed01.wav,musicgen-small,99.38401442307692,0.08887075632810593,3628.133439336559,9.94,191,91.61598557692308,True
prompt_030_seed02.wav,musicgen-small,129.19921875,0.12881480157375336,1933.6511441076489,9.94,191,61.80078125,True
prompt_031_seed00.wav,musicgen-small,66.25600961538461,0.10609704256057739,1489.0795018986394,9.94,67,0.7439903846153868,True
prompt_031_seed01.wav,musicgen-small,129.19921875,0.10341667383909225,2707.74983325061,9.94,67,62.19921875,True
prompt_031_seed02.wav,musicgen-small,135.99917763157896,0.05184329301118851,2340.625632996834,9.94,67,68.99917763157896,True
prompt_032_seed00.wav,musicgen-small,107.666015625,0.2004484236240387,1878.2987685358619,9.94,108,0.333984375,True
prompt_032_seed01.wav,musicgen-small,107.666015625,0.19948241114616394,2321.48261056919,9.94,108,0.333984375,True
prompt_032_seed02.wav,musicgen-small,107.666015625,0.14214670658111572,2979.522528180834,9.94,108,0.333984375,True
prompt_033_seed00.wav,musicgen-small,92.28515625,0.1813179850578308,878.0004269352564,9.94,92,0.28515625,True
prompt_033_seed01.wav,musicgen-small,92.28515625,0.13036204874515533,2273.9979894474536,9.94,92,0.28515625,True
prompt_033_seed02.wav,musicgen-small,92.28515625,0.09889762103557587,1079.9267885437814,9.94,92,0.28515625,True
prompt_034_seed00.wav,musicgen-small,99.38401442307692,0.18228572607040405,1490.0055314148822,9.94,98,1.3840144230769198,True
prompt_034_seed01.wav,musicgen-small,99.38401442307692,0.17523996531963348,1719.5082934996324,9.94,98,1.3840144230769198,True
prompt_034_seed02.wav,musicgen-small,99.38401442307692,0.18669424951076508,1591.1150293114963,9.94,98,1.3840144230769198,True
prompt_035_seed00.wav,musicgen-small,172.265625,0.13310246169567108,4144.228691907682,9.94,177,4.734375,True
prompt_035_seed01.wav,musicgen-small,86.1328125,0.1916840374469757,3660.131619295136,9.94,177,90.8671875,True
prompt_035_seed02.wav,musicgen-small,172.265625,0.16039669513702393,3784.8269993791896,9.94,177,4.734375,True
prompt_036_seed00.wav,musicgen-small,143.5546875,0.11642064899206161,2059.4054305799164,9.94,73,70.5546875,True
prompt_036_seed01.wav,musicgen-small,143.5546875,0.07366827130317688,1689.183415749485,9.94,73,70.5546875,True
prompt_036_seed02.wav,musicgen-small,143.5546875,0.12030324339866638,1820.4605978384411,9.94,73,70.5546875,True
prompt_037_seed00.wav,musicgen-small,161.4990234375,0.11760048568248749,2419.2716095127994,9.94,80,81.4990234375,True
prompt_037_seed01.wav,musicgen-small,161.4990234375,0.10149674862623215,1956.9269056812498,9.94,80,81.4990234375,True
prompt_037_seed02.wav,musicgen-small,80.74951171875,0.11005108058452606,2242.2245868154,9.94,80,0.74951171875,True
prompt_038_seed00.wav,musicgen-small,129.19921875,0.0908522680401802,1759.9935827699862,9.94,67,62.19921875,True
prompt_038_seed01.wav,musicgen-small,135.99917763157896,0.18408261239528656,1809.767050247539,9.94,67,68.99917763157896,True
prompt_038_seed02.wav,musicgen-small,135.99917763157896,0.0912395566701889,2527.3691631410975,9.94,67,68.99917763157896,True
prompt_039_seed00.wav,musicgen-small,103.359375,0.09493302553892136,3038.684216525414,9.94,103,0.359375,True
prompt_039_seed01.wav,musicgen-small,103.359375,0.06785167753696442,2447.6142775309654,9.94,103,0.359375,True
prompt_039_seed02.wav,musicgen-small,103.359375,0.13339278101921082,2624.41840949909,9.94,103,0.359375,True
prompt_040_seed00.wav,musicgen-small,71.77734375,0.10018478333950043,1571.0996599122968,9.94,74,2.22265625,True
prompt_040_seed01.wav,musicgen-small,151.99908088235293,0.18361184000968933,1400.6148476539438,9.94,74,77.99908088235293,True
prompt_040_seed02.wav,musicgen-small,151.99908088235293,0.046078018844127655,1091.1305830264932,9.94,74,77.99908088235293,True
prompt_041_seed00.wav,musicgen-small,123.046875,0.11341731995344162,2721.9267483303183,9.94,62,61.046875,True
prompt_041_seed01.wav,musicgen-small,123.046875,0.1404842883348465,1814.107615250999,9.94,62,61.046875,True
prompt_041_seed02.wav,musicgen-small,123.046875,0.13753773272037506,2231.239481376849,9.94,62,61.046875,True
prompt_042_seed00.wav,musicgen-small,172.265625,0.13774043321609497,1718.4764046792425,9.94,176,3.734375,True
prompt_042_seed01.wav,musicgen-small,172.265625,0.09745974093675613,1868.6119081802356,9.94,176,3.734375,True
prompt_042_seed02.wav,musicgen-small,112.34714673913044,0.1218079999089241,1833.2863681213942,9.94,176,63.65285326086956,True
prompt_043_seed00.wav,musicgen-small,71.77734375,0.11191704124212265,818.1120039075677,9.94,72,0.22265625,True
prompt_043_seed01.wav,musicgen-small,143.5546875,0.06212758645415306,2618.389181442041,9.94,72,71.5546875,True
prompt_043_seed02.wav,musicgen-small,143.5546875,0.0807269960641861,1814.753412756584,9.94,72,71.5546875,True
prompt_044_seed00.wav,musicgen-small,172.265625,0.14360341429710388,3288.289385164916,9.94,174,1.734375,True
prompt_044_seed01.wav,musicgen-small,151.99908088235293,0.08407023549079895,2221.134160462251,9.94,174,22.000919117647072,True
prompt_044_seed02.wav,musicgen-small,172.265625,0.10750231146812439,1946.9968247667252,9.94,174,1.734375,True
prompt_045_seed00.wav,musicgen-small,143.5546875,0.1444508582353592,1937.3359982235465,9.94,70,73.5546875,True
prompt_045_seed01.wav,musicgen-small,135.99917763157896,0.12174704670906067,1320.6477962275544,9.94,70,65.99917763157896,True
prompt_045_seed02.wav,musicgen-small,69.83741554054055,0.13143472373485565,1439.994137613057,9.94,70,0.16258445945945255,True
prompt_046_seed00.wav,musicgen-small,92.28515625,0.09539146721363068,1960.9798072112567,9.94,91,1.28515625,True
prompt_046_seed01.wav,musicgen-small,184.5703125,0.14904093742370605,2555.81829133791,9.94,91,93.5703125,True
prompt_046_seed02.wav,musicgen-small,92.28515625,0.14934556186199188,731.4536503266993,9.94,91,1.28515625,True
prompt_047_seed00.wav,musicgen-small,66.25600961538461,0.0805596113204956,3027.858325163643,9.94,67,0.7439903846153868,True
prompt_047_seed01.wav,musicgen-small,135.99917763157896,0.11608447134494781,3223.7411624812476,9.94,67,68.99917763157896,True
prompt_047_seed02.wav,musicgen-small,135.99917763157896,0.11585491895675659,3292.6279054537313,9.94,67,68.99917763157896,True
prompt_048_seed00.wav,musicgen-small,161.4990234375,0.11144513636827469,1996.4973301821992,9.94,79,82.4990234375,True
prompt_048_seed01.wav,musicgen-small,78.30255681818181,0.10496853291988373,1786.5672025084793,9.94,79,0.697443181818187,True
prompt_048_seed02.wav,musicgen-small,78.30255681818181,0.1312974989414215,1266.9114152223578,9.94,79,0.697443181818187,True
prompt_049_seed00.wav,musicgen-small,161.4990234375,0.1597469300031662,1921.7562647708203,9.94,159,2.4990234375,True
prompt_049_seed01.wav,musicgen-small,151.99908088235293,0.18664909899234772,2202.5343095945304,9.94,159,7.000919117647072,True
prompt_049_seed02.wav,musicgen-small,161.4990234375,0.13063304126262665,1934.7789212063112,9.94,159,2.4990234375,True
prompt_050_seed00.wav,musicgen-small,99.38401442307692,0.11688272655010223,1873.6458608460996,9.94,98,1.3840144230769198,True
prompt_050_seed01.wav,musicgen-small,198.76802884615384,0.09611184149980545,2263.9620910991857,9.94,98,100.76802884615384,True
prompt_050_seed02.wav,musicgen-small,129.19921875,0.04311865195631981,3093.7151421001354,9.94,98,31.19921875,True
prompt_051_seed00.wav,musicgen-small,89.10290948275862,0.20233041048049927,921.3064407019882,9.94,180,90.89709051724138,True
prompt_051_seed01.wav,musicgen-small,89.10290948275862,0.19011467695236206,663.4293108518242,9.94,180,90.89709051724138,True
prompt_051_seed02.wav,musicgen-small,89.10290948275862,0.1701308786869049,1385.0018836797317,9.94,180,90.89709051724138,True
prompt_052_seed00.wav,musicgen-small,61.5234375,0.114163838326931,1146.856564315826,9.94,62,0.4765625,True
prompt_052_seed01.wav,musicgen-small,63.02400914634146,0.10869249701499939,1058.3511323557311,9.94,62,1.024009146341463,True
prompt_052_seed02.wav,musicgen-small,61.5234375,0.0719786137342453,1552.7036185255736,9.94,62,0.4765625,True
prompt_053_seed00.wav,musicgen-small,80.74951171875,0.09240806102752686,1914.2255707610316,9.94,119,38.25048828125,True
prompt_053_seed01.wav,musicgen-small,234.90767045454547,0.20100349187850952,942.0512513343704,9.94,119,115.90767045454547,True
prompt_053_seed02.wav,musicgen-small,60.09265988372093,0.11167103797197342,1713.0162897106713,9.94,119,58.90734011627907,True
prompt_054_seed00.wav,musicgen-small,135.99917763157896,0.111129991710186,2790.777163260714,9.94,135,0.9991776315789593,True
prompt_054_seed01.wav,musicgen-small,135.99917763157896,0.11956527829170227,2517.915393643902,9.94,135,0.9991776315789593,True
prompt_054_seed02.wav,musicgen-small,135.99917763157896,0.0774209275841713,3392.434974716506,9.94,135,0.9991776315789593,True
prompt_055_seed00.wav,musicgen-small,103.359375,0.11703662574291229,3459.366674117705,9.94,77,26.359375,True
prompt_055_seed01.wav,musicgen-small,75.99954044117646,0.1652270406484604,2292.855340964985,9.94,77,1.000459558823536,True
prompt_055_seed02.wav,musicgen-small,75.99954044117646,0.13149914145469666,1828.9828204463604,9.94,77,1.000459558823536,True
prompt_056_seed00.wav,musicgen-small,123.046875,0.13851851224899292,2243.7877492723824,9.94,63,60.046875,True
prompt_056_seed01.wav,musicgen-small,129.19921875,0.11906535923480988,2554.2001076115766,9.94,63,66.19921875,True
prompt_056_seed02.wav,musicgen-small,129.19921875,0.13711507618427277,2459.4196770027092,9.94,63,66.19921875,True
prompt_057_seed00.wav,musicgen-small,112.34714673913044,0.12936608493328094,1431.4434780659933,9.94,112,0.34714673913043725,True
prompt_057_seed01.wav,musicgen-small,112.34714673913044,0.09703616797924042,961.2902009707453,9.94,112,0.34714673913043725,True
prompt_057_seed02.wav,musicgen-small,172.265625,0.1007036343216896,1472.0277576756046,9.94,112,60.265625,True
prompt_058_seed00.wav,musicgen-small,172.265625,0.14667195081710815,1744.7490474095976,9.94,178,5.734375,True
prompt_058_seed01.wav,musicgen-small,172.265625,0.09006009995937347,2643.688834249503,9.94,178,5.734375,True
prompt_058_seed02.wav,musicgen-small,89.10290948275862,0.11315558850765228,2128.775879429766,9.94,178,88.89709051724138,True
prompt_059_seed00.wav,musicgen-small,129.19921875,0.10024749487638474,2897.863893339228,9.94,131,1.80078125,True
prompt_059_seed01.wav,musicgen-small,129.19921875,0.165135458111763,1745.2545393261926,9.94,131,1.80078125,True
prompt_059_seed02.wav,musicgen-small,129.19921875,0.2135988175868988,1830.9018565454028,9.94,131,1.80078125,True
prompt_060_seed00.wav,musicgen-small,112.34714673913044,0.13272826373577118,1783.505219554667,9.94,113,0.6528532608695627,True
prompt_060_seed01.wav,musicgen-small,112.34714673913044,0.0913591980934143,1655.0765163240399,9.94,113,0.6528532608695627,True
prompt_060_seed02.wav,musicgen-small,112.34714673913044,0.09283518046140671,954.7794690332771,9.94,113,0.6528532608695627,True
prompt_061_seed00.wav,musicgen-small,123.046875,0.06820555031299591,2177.942851603033,9.94,62,61.046875,True
prompt_061_seed01.wav,musicgen-small,123.046875,0.08394835144281387,2211.3242414018587,9.94,62,61.046875,True
prompt_061_seed02.wav,musicgen-small,123.046875,0.11170288175344467,2969.005689235848,9.94,62,61.046875,True
prompt_062_seed00.wav,musicgen-small,103.359375,0.1080649122595787,2460.009697270161,9.94,103,0.359375,True
prompt_062_seed01.wav,musicgen-small,103.359375,0.15062594413757324,2755.466969813125,9.94,103,0.359375,True
prompt_062_seed02.wav,musicgen-small,103.359375,0.10097292810678482,2041.6585050170117,9.94,103,0.359375,True
prompt_063_seed00.wav,musicgen-small,143.5546875,0.11457721889019012,2721.245740119307,9.94,71,72.5546875,True
prompt_063_seed01.wav,musicgen-small,143.5546875,0.08294648677110672,935.482395337453,9.94,71,72.5546875,True
prompt_063_seed02.wav,musicgen-small,143.5546875,0.10306273400783539,647.9580984587818,9.94,71,72.5546875,True
prompt_064_seed00.wav,musicgen-small,151.99908088235293,0.1862984001636505,2324.544858960273,9.94,154,2.000919117647072,True
prompt_064_seed01.wav,musicgen-small,75.99954044117646,0.0643768385052681,4184.86615346679,9.94,154,78.00045955882354,True
prompt_064_seed02.wav,musicgen-small,151.99908088235293,0.08488298952579498,2606.673179111875,9.94,154,2.000919117647072,True
prompt_065_seed00.wav,musicgen-small,117.45383522727273,0.0703531876206398,3745.957440638747,9.94,117,0.45383522727273373,True
prompt_065_seed01.wav,musicgen-small,117.45383522727273,0.14135496318340302,3159.8316320338804,9.94,117,0.45383522727273373,True
prompt_065_seed02.wav,musicgen-small,117.45383522727273,0.17141762375831604,2854.91497951567,9.94,117,0.45383522727273373,True
prompt_066_seed00.wav,musicgen-small,112.34714673913044,0.12482713907957077,597.6816605539691,9.94,113,0.6528532608695627,True
prompt_066_seed01.wav,musicgen-small,112.34714673913044,0.20738181471824646,526.2887933989826,9.94,113,0.6528532608695627,True
prompt_066_seed02.wav,musicgen-small,135.99917763157896,0.24766387045383453,1112.8165982412122,9.94,113,22.99917763157896,True
prompt_067_seed00.wav,musicgen-small,135.99917763157896,0.14890146255493164,2443.847781719102,9.94,135,0.9991776315789593,True
prompt_067_seed01.wav,musicgen-small,135.99917763157896,0.07697490602731705,3503.9964891588597,9.94,135,0.9991776315789593,True
prompt_067_seed02.wav,musicgen-small,67.99958881578948,0.07487070560455322,3340.594696472416,9.94,135,67.00041118421052,True
prompt_068_seed00.wav,musicgen-small,95.703125,0.12114468216896057,2410.5748000570015,9.94,96,0.296875,True
prompt_068_seed01.wav,musicgen-small,95.703125,0.15128463506698608,2024.18662440959,9.94,96,0.296875,True
prompt_068_seed02.wav,musicgen-small,95.703125,0.13755746185779572,2511.853952110198,9.94,96,0.296875,True
prompt_069_seed00.wav,musicgen-small,184.5703125,0.09523344784975052,3199.988402222051,9.94,90,94.5703125,True
prompt_069_seed01.wav,musicgen-small,89.10290948275862,0.15449880063533783,2455.9271000378553,9.94,90,0.8970905172413808,True
prompt_069_seed02.wav,musicgen-small,89.10290948275862,0.10435531288385391,3158.865777616087,9.94,90,0.8970905172413808,True
prompt_070_seed00.wav,musicgen-small,135.99917763157896,0.0723782628774643,2058.9621481215563,9.94,68,67.99917763157896,True
prompt_070_seed01.wav,musicgen-small,67.99958881578948,0.13002945482730865,1863.7096788427848,9.94,68,0.00041118421052033227,True
prompt_070_seed02.wav,musicgen-small,67.99958881578948,0.1282956898212433,2086.9127437129064,9.94,68,0.00041118421052033227,True
prompt_071_seed00.wav,musicgen-small,80.74951171875,0.06348218023777008,3460.6970857843844,9.94,160,79.25048828125,True
prompt_071_seed01.wav,musicgen-small,107.666015625,0.13647830486297607,2683.1371061122913,9.94,160,52.333984375,True
prompt_071_seed02.wav,musicgen-small,161.4990234375,0.10970769822597504,2749.5839543677,9.94,160,1.4990234375,True
prompt_072_seed00.wav,musicgen-small,129.19921875,0.1299275904893875,1719.3405502448845,9.94,131,1.80078125,True
prompt_072_seed01.wav,musicgen-small,129.19921875,0.1162896603345871,2389.69943943804,9.94,131,1.80078125,True
prompt_072_seed02.wav,musicgen-small,129.19921875,0.2243519276380539,1273.6694239705816,9.94,131,1.80078125,True
prompt_073_seed00.wav,musicgen-small,92.28515625,0.17546239495277405,2609.221297881642,9.94,189,96.71484375,True
prompt_073_seed01.wav,musicgen-small,92.28515625,0.14801377058029175,2376.3801039388322,9.94,189,96.71484375,True
prompt_073_seed02.wav,musicgen-small,129.19921875,0.2217782437801361,2151.4747623669673,9.94,189,59.80078125,True
prompt_074_seed00.wav,musicgen-small,95.703125,0.08078315854072571,3475.968812743663,9.94,98,2.296875,True
prompt_074_seed01.wav,musicgen-small,198.76802884615384,0.16211090981960297,2708.980018357132,9.94,98,100.76802884615384,True
prompt_074_seed02.wav,musicgen-small,198.76802884615384,0.172397181391716,2363.0457793621636,9.94,98,100.76802884615384,True
prompt_075_seed00.wav,musicgen-small,99.38401442307692,0.1917097568511963,1330.4850943842112,9.94,101,1.6159855769230802,True
prompt_075_seed01.wav,musicgen-small,99.38401442307692,0.12796327471733093,1837.158347494296,9.94,101,1.6159855769230802,True
prompt_075_seed02.wav,musicgen-small,99.38401442307692,0.10706474632024765,1465.0802178717097,9.94,101,1.6159855769230802,True
prompt_076_seed00.wav,musicgen-small,151.99908088235293,0.16225847601890564,1567.826428787787,9.94,151,0.9990808823529278,True
prompt_076_seed01.wav,musicgen-small,75.99954044117646,0.0722469612956047,2859.3504415405127,9.94,151,75.00045955882354,True
prompt_076_seed02.wav,musicgen-small,151.99908088235293,0.13665220141410828,2679.391721371667,9.94,151,0.9990808823529278,True
prompt_077_seed00.wav,musicgen-small,117.45383522727273,0.1797962188720703,1643.2323280667047,9.94,180,62.546164772727266,True
prompt_077_seed01.wav,musicgen-small,117.45383522727273,0.1306869387626648,1835.1724731345125,9.94,180,62.546164772727266,True
prompt_077_seed02.wav,musicgen-small,89.10290948275862,0.1851780265569687,1440.1982581925997,9.94,180,90.89709051724138,True
prompt_078_seed00.wav,musicgen-small,103.359375,0.13464441895484924,2010.5463469836272,9.94,103,0.359375,True
