file,file_path,model,prompt_id,seed,genre,target_bpm,tempo_bpm,num_beats,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zero_crossing_rate,rms_energy_mean,rms_energy_std,chroma_mean,chroma_std,spectral_contrast_mean,mel_spec_mean,mel_spec_std,mfcc_mean,mfcc_std,duration_sec,tempo_error,success
prompt_003_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_003_seed02.wav,musicgen-small,prompt_003,2,dubstep,177,117.45383522727273,17,3286.9105111851413,775.9097238008582,7098.879684768357,3028.9995277950493,0.1339336119609557,0.14563657343387604,0.08499877899885178,0.36950668692588806,0.2970864772796631,22.361542842214057,6.529634475708008,71.88993835449219,3.1189515590667725,32.76303482055664,9.94,59.546164772727266,True
prompt_004_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_004_seed00.wav,musicgen-small,prompt_004,0,house,180,123.046875,13,2466.1261140104352,1132.208934335875,5219.216769558567,2366.238733463629,0.10616531905594405,0.1225670799612999,0.049085747450590134,0.29907047748565674,0.3024534285068512,25.002410695762723,3.805302143096924,29.173721313476562,-1.7386868000030518,56.67210006713867,9.94,56.953125,True
prompt_004_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_004_seed01.wav,musicgen-small,prompt_004,1,house,180,123.046875,21,2719.819716750604,566.9352174855968,6311.060594678759,2919.9032042077347,0.08848931016899766,0.10777204483747482,0.04628382623195648,0.30938082933425903,0.2998047173023224,24.404109751443652,3.0943729877471924,30.62403106689453,-4.2954912185668945,45.46552276611328,9.94,56.953125,True
prompt_004_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_004_seed02.wav,musicgen-small,prompt_004,2,house,180,89.10290948275862,16,2849.2487777912647,1309.2314105985024,5901.327407943619,2718.657711129833,0.1031127076048951,0.13248905539512634,0.08407291769981384,0.34981101751327515,0.3277232050895691,21.98968970995989,5.73008394241333,60.83596420288086,-2.2014286518096924,61.50115966796875,9.94,90.89709051724138,True
prompt_005_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_005_seed00.wav,musicgen-small,prompt_005,0,reggae,62,63.02400914634146,9,1259.493545512251,719.1765692624625,2541.068550590035,1513.0146016636018,0.052549989073426576,0.07117559760808945,0.05449311062693596,0.2840922474861145,0.30004847049713135,26.23159380192167,1.8691238164901733,30.47543716430664,-7.862094879150391,85.31498718261719,9.94,1.024009146341463,True
prompt_005_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_005_seed01.wav,musicgen-small,prompt_005,1,reggae,62,129.19921875,17,1544.5481838173914,839.660525498205,3239.4169307255243,1939.4614359795335,0.05744987434440559,0.12820947170257568,0.08392300456762314,0.27715617418289185,0.31278854608535767,25.133724535912926,5.2868123054504395,58.73927688598633,-4.57935905456543,81.38800811767578,9.94,67.19921875,True
prompt_005_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_005_seed02.wav,musicgen-small,prompt_005,2,reggae,62,123.046875,20,1644.7875849963282,1552.4502278178682,3400.0877540428323,2056.137132209875,0.04864032451923077,0.13007572293281555,0.12474939972162247,0.3855817914009094,0.32992875576019287,21.645385709746137,7.728806972503662,109.02804565429688,-5.663618564605713,100.51782989501953,9.94,61.046875,True
prompt_006_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_006_seed00.wav,musicgen-small,prompt_006,0,soul,155,161.4990234375,24,2400.9392109929463,877.1137671391647,5251.265604512675,2473.70987031218,0.0952933784965035,0.10141148418188095,0.08215631544589996,0.46858757734298706,0.3066515326499939,22.01895725394067,3.9131712913513184,51.051429748535156,-2.3407013416290283,71.2154312133789,9.94,6.4990234375,True
prompt_006_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_006_seed01.wav,musicgen-small,prompt_006,1,soul,155,78.30255681818181,12,2751.8577669236906,1018.0296936203127,5475.381576431381,2540.520523052506,0.14402931053321677,0.11039961874485016,0.10391805320978165,0.5394293665885925,0.2634803354740143,19.937670065187703,5.320958614349365,64.7306137084961,-0.8270711898803711,56.177860260009766,9.94,76.69744318181819,True
prompt_006_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_006_seed02.wav,musicgen-small,prompt_006,2,soul,155,151.99908088235293,20,2820.119940851302,1096.0141202205702,6400.12975305944,2952.283109937713,0.10503282524766899,0.15204940736293793,0.06600356847047806,0.6055700778961182,0.2659415602684021,20.499219222183633,6.328405380249023,56.49652099609375,4.670961856842041,53.95195007324219,9.94,3.000919117647072,True
prompt_007_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_007_seed00.wav,musicgen-small,prompt_007,0,jazz,172,123.046875,19,901.2766430037398,142.00746715597217,1644.00233555507,1132.1112001904323,0.04659728292540793,0.15622197091579437,0.08659663051366806,0.19205686450004578,0.2864591181278229,27.1218500031294,7.571540832519531,81.63626861572266,-8.587160110473633,80.31526947021484,9.94,48.953125,True
prompt_007_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_007_seed01.wav,musicgen-small,prompt_007,1,jazz,172,151.99908088235293,25,1158.2086223014298,147.22653223460284,2138.237031523164,1538.3283398222381,0.043128095862470864,0.19136206805706024,0.07098459452390671,0.19033299386501312,0.2987600564956665,26.024562577546995,9.86998176574707,101.41497802734375,-10.858993530273438,62.58677673339844,9.94,20.000919117647072,True
prompt_007_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_007_seed02.wav,musicgen-small,prompt_007,2,jazz,172,92.28515625,13,957.3789628579021,178.73099978934368,1772.272966291521,1180.4995754347487,0.046165910912004664,0.18424688279628754,0.0701112300157547,0.2001282125711441,0.29657459259033203,27.035770620017843,9.199748039245605,65.15394592285156,-10.87840747833252,76.6670913696289,9.94,79.71484375,True
prompt_008_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_008_seed00.wav,musicgen-small,prompt_008,0,trap,148,151.99908088235293,21,2473.160625953698,1527.3375616571143,5356.396825830419,2615.502554999164,0.07237944347319347,0.11125577986240387,0.08672134578227997,0.5387094020843506,0.29038017988204956,21.059281262901724,4.6432271003723145,58.445194244384766,1.0873137712478638,72.37240600585938,9.94,3.999080882352928,True
prompt_008_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_008_seed01.wav,musicgen-small,prompt_008,1,trap,148,99.38401442307692,15,1736.103574889807,1172.8421739599899,3834.7422353037587,2043.4805556164551,0.049012510926573424,0.12287218123674393,0.10440654307603836,0.3862660527229309,0.3152120113372803,23.631641675892126,6.113763809204102,102.07063293457031,-4.222668170928955,74.19056701660156,9.94,48.61598557692308,True
prompt_008_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_008_seed02.wav,musicgen-small,prompt_008,2,trap,148,151.99908088235293,20,2149.424582826423,1269.4287158942598,4860.781796328672,2465.468339061364,0.04945526478729604,0.1603846549987793,0.09788576513528824,0.4659562408924103,0.31359899044036865,22.531522402275296,8.237112045288086,97.27742004394531,2.217123508453369,69.2955551147461,9.94,3.999080882352928,True
prompt_009_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_009_seed00.wav,musicgen-small,prompt_009,0,folk,132,135.99917763157896,20,2560.8405020615046,701.3780691784012,5920.526592548077,2798.62660699327,0.06687062937062938,0.1275213658809662,0.07336026430130005,0.4286388158798218,0.31790757179260254,21.35777563069602,5.021774768829346,50.18186950683594,2.9308981895446777,55.9532585144043,9.94,3.9991776315789593,True
prompt_009_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_009_seed01.wav,musicgen-small,prompt_009,1,folk,132,129.19921875,14,1784.4232779701115,672.4132374450813,4283.952961101399,2342.57454059778,0.04098147945804196,0.1328616440296173,0.03872549906373024,0.32000184059143066,0.31961557269096375,21.904385371168452,4.504134178161621,30.489463806152344,5.2271199226379395,60.12546920776367,9.94,2.80078125,True
prompt_009_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_009_seed02.wav,musicgen-small,prompt_009,2,folk,132,129.19921875,18,2178.5168774582185,552.7668087627422,4796.508447607081,2424.3722396203,0.0682478328962704,0.16320505738258362,0.04907285049557686,0.35255059599876404,0.29898056387901306,21.740010842285237,6.695670127868652,46.2198486328125,5.17282772064209,42.49333572387695,9.94,2.80078125,True
prompt_010_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_010_seed00.wav,musicgen-small,prompt_010,0,blues,190,123.046875,20,1750.2078840100323,450.9841318682602,3688.0253291630243,1988.696514782217,0.07275162988053613,0.19376471638679504,0.04203202575445175,0.3407881557941437,0.3140140473842621,24.744541007398915,8.941466331481934,40.68287658691406,5.588309288024902,49.216957092285156,9.94,66.953125,True
prompt_010_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_010_seed01.wav,musicgen-small,prompt_010,1,blues,190,95.703125,16,1779.4514276311459,688.9985211174148,3476.357456020542,1818.8245975730783,0.09205296656468531,0.1688222885131836,0.07442228496074677,0.30409687757492065,0.3171744644641876,24.232978393477147,7.320498466491699,61.534027099609375,0.05898751690983772,69.39966583251953,9.94,94.296875,True
prompt_010_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_010_seed02.wav,musicgen-small,prompt_010,2,blues,190,95.703125,16,2659.4589858400104,676.9271690725717,6045.660101617133,2823.0165110318294,0.07913912259615384,0.12488265335559845,0.06949573755264282,0.3982348144054413,0.32297056913375854,21.585052162079023,4.75701904296875,49.893856048583984,2.3150010108947754,59.69412612915039,9.94,94.296875,True
prompt_011_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_011_seed00.wav,musicgen-small,prompt_011,0,funk,111,107.666015625,15,2886.6468479164023,763.7758151232536,6230.072661713287,2817.4738040638977,0.11652393830128205,0.10609597712755203,0.06320624053478241,0.49123626947402954,0.30561017990112305,22.50916750221889,3.480577230453491,40.158756256103516,0.7262879610061646,53.13622283935547,9.94,3.333984375,True
prompt_011_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_011_seed01.wav,musicgen-small,prompt_011,1,funk,111,112.34714673913044,19,2890.4526370442873,939.9409586084201,5648.8267591783215,2526.0195692435746,0.14497058930652681,0.1001182273030281,0.09529861062765121,0.5163701176643372,0.2962445914745331,20.869525536186227,4.445736885070801,84.2935562133789,-4.095506191253662,57.093814849853516,9.94,1.3471467391304373,True
prompt_011_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_011_seed02.wav,musicgen-small,prompt_011,2,funk,111,112.34714673913044,17,2430.4963919280012,752.4915925101261,4927.313872650787,2293.8916273225677,0.1132254789481352,0.05586274713277817,0.06713437288999557,0.3847860097885132,0.31471461057662964,22.493180435628148,1.7645314931869507,34.879695892333984,-13.649599075317383,75.79357147216797,9.94,1.3471467391304373,True
prompt_012_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_012_seed00.wav,musicgen-small,prompt_012,0,reggae,95,95.703125,14,2774.5370250549413,1330.4100704510818,4811.993280157342,1975.125909227126,0.17616823280885782,0.055241189897060394,0.0434940904378891,0.35499468445777893,0.28819695115089417,21.95820456098712,0.7533231973648071,6.495977878570557,-15.830428123474121,80.70184326171875,9.94,0.703125,True
prompt_012_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_012_seed01.wav,musicgen-small,prompt_012,1,reggae,95,95.703125,15,1041.3850370241685,995.6179174523373,2052.2548008631993,1300.1444272933977,0.04384970498251748,0.14613288640975952,0.10216595232486725,0.41532203555107117,0.3242587149143219,22.926900284049513,7.475579738616943,85.4275131225586,-1.629302740097046,97.2115707397461,9.94,0.703125,True
prompt_012_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_012_seed02.wav,musicgen-small,prompt_012,2,reggae,95,95.703125,15,3385.785898859806,905.0965998546709,6474.968927556818,2691.488037353859,0.1941948025932401,0.03146788105368614,0.04537016525864601,0.4024445414543152,0.3085232079029083,21.037022380126512,0.6770106554031372,15.382353782653809,-17.627826690673828,83.38522338867188,9.94,0.703125,True
prompt_013_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_013_seed00.wav,musicgen-small,prompt_013,0,house,111,112.34714673913044,13,3828.4643231539794,614.422411542137,7483.867255791084,3095.4236400319305,0.16478866185897437,0.20499464869499207,0.0608130618929863,0.5290652513504028,0.26259613037109375,21.114494624284863,9.711060523986816,62.69158935546875,10.234890937805176,29.825441360473633,9.94,1.3471467391304373,True
prompt_013_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_013_seed01.wav,musicgen-small,prompt_013,1,house,111,107.666015625,16,2384.7137648228572,1458.1075673243943,4896.2438196569055,2437.1229367831575,0.08843126274766899,0.0788763090968132,0.06970486789941788,0.5201990008354187,0.2927519679069519,20.903418383084393,2.5580596923828125,34.72187042236328,-3.5763003826141357,87.60652923583984,9.94,3.333984375,True
prompt_013_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_013_seed02.wav,musicgen-small,prompt_013,2,house,111,112.34714673913044,17,2737.2932820610727,904.3668920345084,6013.9124303430945,2767.4166640769135,0.12177666083916083,0.1451316624879837,0.06148315221071243,0.3146580755710602,0.31410863995552063,25.350712836842504,5.426383018493652,45.02348709106445,2.3085415363311768,53.505855560302734,9.94,1.3471467391304373,True
prompt_014_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_014_seed00.wav,musicgen-small,prompt_014,0,pop,142,143.5546875,22,2353.6373672427126,1019.8563150812682,5509.8397208260485,2818.9168187006403,0.06629698426573427,0.09727001935243607,0.05230849236249924,0.40760594606399536,0.3257538974285126,21.122636872631986,2.86191987991333,27.610279083251953,-0.44829699397087097,74.7154541015625,9.94,1.5546875,True
prompt_014_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_014_seed01.wav,musicgen-small,prompt_014,1,pop,142,143.5546875,24,2824.3611907146865,578.0893089556845,7040.228058074737,3193.6621948662223,0.07257521124708624,0.1284085065126419,0.03882430121302605,0.26252809166908264,0.29054704308509827,22.985128181807358,4.188843250274658,29.53723907470703,0.7231845259666443,46.86004638671875,9.94,1.5546875,True
prompt_014_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_014_seed02.wav,musicgen-small,prompt_014,2,pop,142,143.5546875,23,1625.247888352419,866.6648372686234,3773.5809112762236,2344.486050895177,0.028228119536713288,0.20388193428516388,0.0625547543168068,0.38125911355018616,0.3274994492530823,22.89757886911472,10.750329971313477,86.4306640625,5.006864070892334,58.99605178833008,9.94,1.5546875,True
prompt_015_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_015_seed00.wav,musicgen-small,prompt_015,0,reggae,136,135.99917763157896,18,2214.9625896063617,1169.0579480899028,4887.459878988199,2536.064043487956,0.0686609939539627,0.10273730009794235,0.061868615448474884,0.47946828603744507,0.3147246539592743,21.088800323520115,3.315443515777588,32.26604080200195,1.4106409549713135,71.59138488769531,9.94,0.0008223684210406645,True
prompt_015_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_015_seed01.wav,musicgen-small,prompt_015,1,reggae,136,135.99917763157896,21,2216.013662570745,803.0207406394271,4460.6858473557695,2306.629656432256,0.11232517482517483,0.10495559871196747,0.05476842075586319,0.314866840839386,0.3320035934448242,21.386233811895845,2.8277225494384766,31.464157104492188,-0.12493836134672165,74.70033264160156,9.94,0.0008223684210406645,True
prompt_015_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_015_seed02.wav,musicgen-small,prompt_015,2,reggae,136,135.99917763157896,21,2667.3996871868403,1372.0247002967362,5251.190313592658,2475.6121006183876,0.11023205310314685,0.0797683596611023,0.06230612471699715,0.42594560980796814,0.32131534814834595,22.11610610737972,2.2996432781219482,30.43337059020996,-5.640354156494141,87.080322265625,9.94,0.0008223684210406645,True
prompt_016_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_016_seed00.wav,musicgen-small,prompt_016,0,drum and bass,98,99.38401442307692,11,2298.4771467735645,975.6220889212702,4629.563380954983,2341.0671458834427,0.10369090544871795,0.06006249785423279,0.05591283366084099,0.24002432823181152,0.30850258469581604,23.855510879603553,1.5090566873550415,19.262001037597656,-11.921195983886719,86.48963928222656,9.94,1.3840144230769198,True
prompt_016_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_016_seed01.wav,musicgen-small,prompt_016,1,drum and bass,98,99.38401442307692,15,1597.4878847597417,778.416161427234,3257.8381091564684,1830.9767110215482,0.059623807182400936,0.11469177901744843,0.06681204587221146,0.2234847992658615,0.2983418107032776,24.304717727952024,4.046047687530518,32.34467315673828,-15.361928939819336,75.11505126953125,9.94,1.3840144230769198,True
prompt_016_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_016_seed02.wav,musicgen-small,prompt_016,2,drum and bass,98,95.703125,14,2229.0773963831157,908.368953084596,4441.310983937937,2150.81628652481,0.1013758377039627,0.11810459196567535,0.05117284506559372,0.2547823190689087,0.30572861433029175,24.780309383457197,3.2930169105529785,26.141355514526367,-3.1036770343780518,61.96029281616211,9.94,2.296875,True
prompt_017_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_017_seed00.wav,musicgen-small,prompt_017,0,electronic,153,75.99954044117646,12,2662.127131249918,565.4641978818062,6257.829914226399,2916.569977104237,0.08209954108391608,0.10230442136526108,0.04937991127371788,0.6390109658241272,0.24509607255458832,18.398645141455226,2.891502857208252,24.046844482421875,3.381150007247925,53.360530853271484,9.94,77.00045955882354,True
prompt_017_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_017_seed01.wav,musicgen-small,prompt_017,1,electronic,153,151.99908088235293,24,3546.3786032209323,934.390443600876,7236.687165373689,3045.415739316378,0.14638307655885782,0.06798405200242996,0.03327711671590805,0.5504662394523621,0.2677667737007141,21.681492954453407,1.2512153387069702,11.074915885925293,-1.047407627105713,54.543819427490234,9.94,1.0009191176470722,True
prompt_017_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_017_seed02.wav,musicgen-small,prompt_017,2,electronic,153,151.99908088235293,26,2400.6433602248003,598.692121940105,5662.780676354895,2765.340371994689,0.07308739437645688,0.0954628512263298,0.05251888185739517,0.5086439251899719,0.29252946376800537,20.991463529593485,2.7343101501464844,26.43653678894043,2.1599807739257812,57.81011962890625,9.94,1.0009191176470722,True
prompt_018_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_018_seed00.wav,musicgen-small,prompt_018,0,techno,106,103.359375,15,2470.445407062714,895.5154942913961,5309.089031086101,2569.862603358271,0.08173190741550117,0.0800054520368576,0.05533624440431595,0.46650293469429016,0.2753702700138092,22.6275122897427,2.189526319503784,28.284595489501953,1.1452449560165405,62.58272933959961,9.94,2.640625,True
prompt_018_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_018_seed01.wav,musicgen-small,prompt_018,1,techno,106,107.666015625,17,2571.4835342365513,927.3565727927189,6023.951219678759,2935.495788045436,0.07079736669580419,0.0674617812037468,0.043405406177043915,0.5797172784805298,0.2566477060317993,19.260881540233697,1.4578087329864502,20.55846405029297,0.5904884934425354,73.82798767089844,9.94,1.666015625,True
prompt_018_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_018_seed02.wav,musicgen-small,prompt_018,2,techno,106,107.666015625,15,2502.930131760325,1042.795480152256,5247.576349431818,2474.5899156201804,0.11831657925407925,0.14040465652942657,0.08513688296079636,0.4200209081172943,0.30468088388442993,24.80363562037321,6.1855549812316895,69.64053344726562,1.0708259344100952,61.507503509521484,9.94,1.666015625,True
prompt_019_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_019_seed00.wav,musicgen-small,prompt_019,0,drum and bass,110,107.666015625,17,2215.069568103387,938.0339175488117,5198.310990767045,2647.8710767693615,0.04544999271561771,0.09956645220518112,0.056665584444999695,0.3620695471763611,0.3252788186073303,21.953066241357828,3.0674984455108643,31.923479080200195,0.3657355308532715,69.26722717285156,9.94,2.333984375,True
prompt_019_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_019_seed01.wav,musicgen-small,prompt_019,1,drum and bass,110,112.34714673913044,18,2420.1564990680968,941.667507758107,5593.713805725524,2751.881157374766,0.07281081548659674,0.11791917681694031,0.06096525490283966,0.39076974987983704,0.3101446330547333,21.21784840904558,4.073897361755371,37.039737701416016,2.2028567790985107,65.0675277709961,9.94,2.3471467391304373,True
prompt_019_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_019_seed02.wav,musicgen-small,prompt_019,2,drum and bass,110,143.5546875,24,2619.28219881828,623.5082576863779,5459.470095334354,2522.4788119998084,0.1001340781614219,0.1306675523519516,0.05230285972356796,0.4432072341442108,0.29440829157829285,21.419793713241084,4.491549491882324,35.570491790771484,3.2988858222961426,42.29740905761719,9.94,33.5546875,True
prompt_020_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_020_seed00.wav,musicgen-small,prompt_020,0,ambient,182,123.046875,18,2211.121850044461,1120.7239684667502,4734.970668979458,2507.2830041241045,0.08303512893356643,0.11536530405282974,0.09010836482048035,0.41909489035606384,0.3350606858730316,22.73370202375822,4.967920780181885,67.94389343261719,-1.3412221670150757,70.6375732421875,9.94,58.953125,True
prompt_020_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_020_seed01.wav,musicgen-small,prompt_020,1,ambient,182,123.046875,12,1560.4703758618366,602.407498723846,3308.33321951486,1933.3380699112283,0.051264978511072264,0.15121780335903168,0.05710683390498161,0.2667571008205414,0.30293694138526917,24.474971119965755,6.036429405212402,34.6990966796875,-4.63349723815918,62.93047332763672,9.94,58.953125,True
prompt_020_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_020_seed02.wav,musicgen-small,prompt_020,2,ambient,182,117.45383522727273,19,1461.521518599589,453.65233761357473,3643.2021347792834,2343.2178410598763,0.02492396925990676,0.23099523782730103,0.052804455161094666,0.3470083475112915,0.3063661754131317,23.182858876885156,13.320796012878418,85.75090789794922,7.941688537597656,55.89332580566406,9.94,64.54616477272727,True
prompt_021_seed00.wav,runs/artifacts/wav/musicgen_full/prompt_021_seed00.wav,musicgen-small,prompt_021,0,house,77,151.99908088235293,18,2961.4924911759276,1143.9617358376368,6092.139696241259,2719.4169127773407,0.1391339780011655,0.06652176380157471,0.08694566786289215,0.4058209955692291,0.2994152009487152,21.180003405446605,2.749408721923828,90.12016296386719,-11.040438652038574,59.650421142578125,9.94,74.99908088235293,True
prompt_021_seed01.wav,runs/artifacts/wav/musicgen_full/prompt_021_seed01.wav,musicgen-small,prompt_021,1,house,77,151.99908088235293,25,2110.408565192303,1187.9866837562104,4486.008693454983,2360.5403208021803,0.07762761327214453,0.10431089252233505,0.08948282897472382,0.44616737961769104,0.3084905445575714,21.58189575139907,4.424090385437012,58.42084503173828,-7.744030952453613,75.27783966064453,9.94,74.99908088235293,True
prompt_021_seed02.wav,runs/artifacts/wav/musicgen_full/prompt_021_seed02.wav,musicgen-small,prompt_021,2,house,77,75.99954044117646,9,2362.508925234722,1563.3057038999682,4717.904727108828,2264.3897437466085,0.10206785402097902,0.08496315777301788,0.08256488293409348,0.4947274625301361,0.30172690749168396,22.79318707995117,3.1531057357788086,66.10974884033203,-3.8917112350463867,77.98876190185547,9.94,1.000459558823536,True
